"Time"	"TemperatureC"	"Humidity"	"Sea_Level_PressurehPa"	"Wind_SpeedKm_h"	"Events"	"WindDirDegrees"
2014-08-28 19:20:00	16	"77"	1003	"11.1"	""	190
2014-08-28 19:50:00	17	"68"	1003	"20.4"	""	200
2014-08-28 20:50:00	16	"68"	1003	"22.2"	""	200
2014-08-29 06:20:00	14	"94"	999	"14.8"	""	90
2014-08-29 06:50:00	13	"94"	999	"18.5"	""	100
2014-08-29 07:20:00	14	"94"	999	"16.7"	""	100
2014-08-29 07:50:00	14	"94"	999	"16.7"	""	120
2014-08-29 08:20:00	14	"94"	999	"11.1"	""	110
2014-08-29 08:50:00	15	"88"	999	"9.3"	""	130
2014-08-29 09:20:00	15	"94"	999	"14.8"	""	160
2014-08-29 09:50:00	16	"88"	999	"18.5"	""	160
2014-08-29 10:20:00	16	"88"	999	"16.7"	""	170
2014-08-29 10:50:00	16	"82"	999	"18.5"	""	200
2014-08-29 11:20:00	16	"77"	999	"20.4"	""	200
2014-08-29 11:50:00	16	"77"	999	"25.9"	"Rain"	210
2014-08-29 12:20:00	15	"88"	999	"37"	"Rain"	210
2014-08-29 12:50:00	14	"88"	999	"24.1"	""	200
2014-08-29 13:20:00	15	"88"	999	"25.9"	"Rain"	210
2014-08-29 13:50:00	14	"94"	999	"25.9"	""	210
2014-08-29 14:20:00	16	"88"	999	"22.2"	""	210
2014-08-29 14:50:00	16	"88"	999	"24.1"	""	210
2014-08-29 15:20:00	14	"82"	999	"24.1"	""	220
2014-08-29 16:20:00	16	"82"	999	"29.6"	""	220
2014-08-29 16:50:00	16	"82"	999	"31.5"	""	220
2014-08-29 17:20:00	16	"82"	999	"33.3"	"Rain"	230
2014-08-29 17:50:00	15	"88"	998	"27.8"	""	220
2014-08-29 18:20:00	16	"82"	998	"27.8"	""	220
2014-08-29 18:50:00	16	"82"	998	"27.8"	""	230
2014-08-29 19:20:00	15	"88"	998	"29.6"	""	230
2014-08-29 19:50:00	15	"88"	999	"29.6"	""	220
2014-08-29 20:20:00	15	"88"	999	"27.8"	"Rain"	230
2014-08-30 08:20:00	15	"77"	1004	"25.9"	NA	260
2014-08-30 08:50:00	16	"77"	1004	"31.5"	NA	260
2014-08-30 09:20:00	16	"77"	1004	"31.5"	NA	260
2014-08-30 09:50:00	16	"77"	1005	"38.9"	NA	260
2014-08-30 10:20:00	17	"72"	1005	"40.7"	NA	260
2014-08-30 10:50:00	16	"77"	1005	"42.6"	NA	260
2014-08-30 11:20:00	17	"72"	1006	"37"	NA	260
2014-08-30 11:50:00	16	"77"	1006	"38.9"	NA	260
2014-08-30 12:20:00	16	"77"	1006	"46.3"	NA	250
2014-08-30 12:50:00	16	"72"	1007	"38.9"	NA	260
2014-08-30 13:20:00	17	"68"	1007	"35.2"	NA	260
2014-08-30 13:50:00	19	"64"	1007	"31.5"	NA	270
2014-08-30 14:20:00	17	"68"	1007	"29.6"	NA	270
2014-08-30 14:50:00	18	"64"	1007	"31.5"	NA	270
2014-08-30 15:20:00	19	"60"	1007	"27.8"	NA	290
2014-08-30 15:50:00	19	"56"	1007	"27.8"	NA	290
2014-08-30 16:20:00	19	"60"	1008	"29.6"	NA	280
2014-08-31 08:50:00	15	"77"	1014	"5.6"	NA	220
2014-08-31 09:20:00	16	"77"	1014	"5.6"	NA	220
2014-08-31 09:50:00	16	"82"	1014	"11.1"	NA	210
2014-08-31 10:20:00	17	"72"	1014	"13"	NA	230
2014-08-31 10:50:00	16	"82"	1014	"14.8"	NA	210
2014-08-31 11:20:00	17	"77"	1015	"13"	NA	210
2014-08-31 11:50:00	18	"73"	1015	"11.1"	NA	210
2014-08-31 12:20:00	18	"68"	1015	"13"	NA	210
2014-08-31 12:50:00	21	"64"	1015	"9.3"	NA	220
2014-08-31 13:20:00	20	"56"	1015	"5.6"	NA	220
2014-08-31 13:50:00	22	"60"	1014	"11.1"	NA	220
2014-08-31 14:20:00	20	"64"	1014	"11.1"	NA	220
2014-08-31 14:50:00	19	"64"	1014	"13"	NA	190
2014-08-31 15:20:00	19	"64"	1014	"5.6"	NA	220
2014-08-31 15:50:00	20	"64"	1014	"5.6"	NA	220
2014-08-31 16:20:00	20	"64"	1014	"13"	NA	220
2014-08-31 16:50:00	20	"64"	1013	"16.7"	NA	230
2014-08-31 17:20:00	20	"64"	1013	"13"	NA	230
2014-08-31 17:50:00	19	"68"	1013	"16.7"	NA	220
2014-08-31 18:20:00	18	"73"	1013	"22.2"	NA	240
2014-08-31 18:50:00	18	"73"	1013	"9.3"	NA	250
2014-08-31 19:20:00	18	"73"	1013	"13"	NA	230
2014-08-31 19:50:00	16	"82"	1013	"5.6"	NA	150
2014-08-31 20:20:00	16	"82"	1013	"7.4"	NA	230
2014-09-01 06:50:00	14	"94"	1015	"5.6"	NA	280
2014-09-01 07:20:00	14	"94"	1016	"11.1"	NA	280
2014-09-01 07:50:00	14	"94"	1016	"9.3"	NA	280
2014-09-01 08:20:00	15	"77"	1016	"13"	NA	270
2014-09-01 08:50:00	16	"68"	1017	"16.7"	NA	290
2014-09-01 09:20:00	15	"72"	1017	"13"	NA	260
2014-09-01 09:50:00	16	"68"	1017	"13"	NA	290
2014-09-01 10:20:00	17	"63"	1017	"16.7"	NA	290
2014-09-01 11:20:00	18	"59"	1018	"9.3"	NA	290
2014-09-01 11:50:00	17	"63"	1018	"11.1"	NA	260
2014-09-01 12:20:00	19	"64"	1018	"16.7"	NA	250
2014-09-01 12:50:00	20	"56"	1018	"16.7"	NA	250
2014-09-01 13:20:00	19	"52"	1018	"11.1"	NA	250
2014-09-01 13:50:00	20	"52"	1018	"14.8"	NA	250
2014-09-01 14:20:00	20	"46"	1018	"14.8"	NA	270
2014-09-01 14:50:00	20	"46"	1018	"14.8"	NA	250
2014-09-01 15:20:00	19	"49"	1018	"13"	NA	290
2014-09-01 15:50:00	20	"46"	1018	"13"	NA	280
2014-09-01 16:20:00	20	"52"	1018	"9.3"	NA	280
2014-09-01 16:50:00	18	"56"	1018	"14.8"	NA	300
2014-09-01 17:20:00	20	"52"	1019	"16.7"	NA	260
2014-09-01 17:50:00	19	"56"	1019	"16.7"	NA	270
2014-09-01 18:20:00	19	"56"	1019	"16.7"	NA	280
2014-09-01 18:50:00	17	"63"	1019	"11.1"	NA	290
2014-09-01 19:20:00	17	"63"	1019	"11.1"	NA	300
2014-09-01 19:50:00	17	"63"	1020	"11.1"	NA	300
2014-09-01 20:20:00	15	"67"	1020	"13"	NA	310
2014-09-02 06:20:00	11	"94"	1023	"7.4"	NA	290
2014-09-02 06:50:00	12	"88"	1023	"3.7"	NA	290
2014-09-02 07:50:00	13	"88"	1023	"5.6"	NA	290
2014-09-02 08:20:00	14	"82"	1023	"3.7"	NA	280
2014-09-02 09:20:00	15	"82"	1024	"9.3"	NA	260
2014-09-02 09:50:00	16	"77"	1024	"14.8"	NA	240
2014-09-02 10:50:00	16	"72"	1024	"16.7"	NA	230
2014-09-02 11:20:00	16	"72"	1024	"13"	NA	240
2014-09-02 11:50:00	16	"72"	1024	"16.7"	NA	230
2014-09-02 12:20:00	17	"72"	1024	"14.8"	NA	230
2014-09-02 12:50:00	17	"72"	1024	"13"	NA	250
2014-09-02 13:20:00	17	"68"	1024	"11.1"	NA	240
2014-09-02 13:50:00	17	"72"	1024	"14.8"	NA	240
2014-09-02 14:20:00	17	"72"	1024	"14.8"	NA	220
2014-09-02 15:20:00	18	"68"	1023	"14.8"	NA	220
2014-09-02 15:50:00	18	"68"	1023	"14.8"	NA	220
2014-09-02 16:20:00	17	"72"	1023	"13"	NA	210
2014-09-02 17:20:00	17	"77"	1023	"18.5"	NA	210
2014-09-02 18:20:00	16	"77"	1023	"18.5"	NA	220
2014-09-02 19:20:00	16	"77"	1024	"18.5"	NA	210
2014-09-02 19:50:00	16	"77"	1023	"16.7"	NA	240
2014-09-02 20:20:00	15	"77"	1023	"13"	NA	270
2014-09-03 06:20:00	14	"88"	1023	"9.3"	NA	60
2014-09-03 06:50:00	14	"88"	1023	"7.4"	NA	80
2014-09-03 07:20:00	14	"94"	1023	"9.3"	NA	60
2014-09-03 07:50:00	14	"88"	1023	"9.3"	NA	60
2014-09-03 08:20:00	14	"94"	1023	"7.4"	NA	70
2014-09-03 08:50:00	14	"94"	1023	"7.4"	NA	60
2014-09-03 09:20:00	15	"88"	1024	"5.6"	NA	80
2014-09-03 09:50:00	14	"94"	1024	"7.4"	NA	110
2014-09-03 10:20:00	15	"88"	1024	"5.6"	NA	100
2014-09-03 10:50:00	15	"88"	1024	"5.6"	NA	120
2014-09-03 11:50:00	16	"88"	1024	"7.4"	NA	110
2014-09-03 12:20:00	16	"82"	1023	"7.4"	NA	100
2014-09-03 12:50:00	17	"82"	1023	"5.6"	NA	80
2014-09-03 13:20:00	17	"77"	1023	"7.4"	NA	80
2014-09-03 13:50:00	18	"77"	1023	"7.4"	NA	100
2014-09-03 14:20:00	18	"77"	1023	"5.6"	NA	90
2014-09-03 14:50:00	17	"82"	1023	"7.4"	NA	90
2014-09-03 15:20:00	18	"77"	1023	"9.3"	NA	70
2014-09-03 15:50:00	18	"77"	1023	"11.1"	NA	70
2014-09-03 16:20:00	17	"77"	1023	"9.3"	NA	50
2014-09-03 16:50:00	17	"72"	1022	"11.1"	NA	70
2014-09-03 17:20:00	17	"72"	1022	"9.3"	NA	60
2014-09-03 17:50:00	17	"72"	1022	"7.4"	NA	60
2014-09-03 18:20:00	17	"77"	1022	"11.1"	NA	70
2014-09-03 18:50:00	17	"77"	1022	"7.4"	NA	70
2014-09-03 19:20:00	16	"82"	1022	"7.4"	NA	60
2014-09-03 19:50:00	17	"82"	1022	"5.6"	NA	60
2014-09-03 20:20:00	16	"77"	1022	"7.4"	NA	50
2014-09-03 20:50:00	18	"73"	1022	"7.4"	NA	70
2014-09-04 06:20:00	15	"94"	1020	"11.1"	NA	60
2014-09-04 06:50:00	15	"94"	1020	"9.3"	NA	60
2014-09-04 07:20:00	15	"94"	1020	"9.3"	NA	70
2014-09-04 07:50:00	15	"94"	1020	"9.3"	NA	70
2014-09-04 08:20:00	14	"88"	1020	"7.4"	NA	80
2014-09-04 08:50:00	15	"94"	1020	"7.4"	NA	80
2014-09-04 09:20:00	16	"88"	1021	"7.4"	NA	70
2014-09-04 09:50:00	15	"94"	1021	"9.3"	NA	80
2014-09-04 10:20:00	16	"94"	1021	"7.4"	NA	100
2014-09-04 10:50:00	16	"94"	1021	"9.3"	NA	110
2014-09-04 11:20:00	16	"94"	1020	"13"	NA	100
2014-09-04 11:50:00	17	"94"	1020	"7.4"	NA	90
2014-09-04 12:20:00	17	"88"	1020	"11.1"	NA	100
2014-09-04 12:50:00	18	"83"	1020	"11.1"	NA	80
2014-09-04 13:50:00	18	"88"	1020	"9.3"	NA	110
2014-09-04 14:20:00	19	"83"	1019	"13"	NA	90
2014-09-04 14:50:00	17	"88"	1019	"14.8"	NA	100
2014-09-04 15:20:00	18	"88"	1019	"13"	NA	90
2014-09-04 15:50:00	17	"88"	1019	"13"	NA	80
2014-09-04 16:20:00	18	"88"	1019	"11.1"	NA	70
2014-09-04 16:50:00	17	"82"	1019	"13"	NA	60
2014-09-04 17:20:00	17	"88"	1018	"13"	NA	70
2014-09-04 17:50:00	17	"88"	1018	"16.7"	NA	70
2014-09-04 18:20:00	17	"82"	1018	"11.1"	NA	70
2014-09-04 18:50:00	17	"88"	1018	"11.1"	NA	70
2014-09-04 19:20:00	16	"88"	1018	"9.3"	NA	60
2014-09-04 19:50:00	17	"88"	1018	"9.3"	NA	80
2014-09-04 20:20:00	16	"88"	1018	"7.4"	NA	70
2014-09-05 06:20:00	14	"100"	1016	"3.7"	""	290
2014-09-05 06:50:00	14	"100"	1016	"3.7"	""	300
2014-09-05 07:50:00	14	"94"	1016	"3.7"	""	250
2014-09-05 08:20:00	14	"100"	1016	"1.9"	""	280
2014-09-05 08:50:00	14	"100"	1016	"3.7"	""	270
2014-09-05 09:20:00	14	"100"	1016	"1.9"	""	290
2014-09-05 09:50:00	14	"100"	1016	"3.7"	""	280
2014-09-05 10:20:00	15	"94"	1016	"3.7"	""	260
2014-09-05 10:50:00	15	"94"	1016	"1.9"	""	210
2014-09-05 11:20:00	15	"100"	1016	"5.6"	""	220
2014-09-05 11:50:00	15	"94"	1016	"5.6"	""	240
2014-09-05 12:20:00	16	"94"	1016	"3.7"	""	270
2014-09-05 12:50:00	16	"100"	1016	"1.9"	"Rain"	250
2014-09-05 14:20:00	17	"94"	1016	"7.4"	"Rain"	240
2014-09-05 14:50:00	15	"94"	1016	"11.1"	"Rain"	70
2014-09-05 15:20:00	15	"94"	1016	"9.3"	"Rain"	70
2014-09-05 15:50:00	16	"88"	1016	"9.3"	"Rain"	70
2014-09-05 16:20:00	16	"88"	1016	"9.3"	"Rain"	100
2014-09-05 16:50:00	14	"94"	1016	"11.1"	"Rain"	70
2014-09-05 17:20:00	14	"94"	1016	"11.1"	""	70
2014-09-05 17:50:00	14	"94"	1016	"7.4"	"Rain"	70
2014-09-05 18:20:00	13	"94"	1016	"7.4"	"Rain"	90
2014-09-05 18:50:00	14	"94"	1016	"7.4"	"Rain"	80
2014-09-05 19:20:00	13	"94"	1016	"11.1"	""	90
2014-09-05 19:50:00	14	"94"	1016	"9.3"	""	90
2014-09-05 20:20:00	13	"94"	1016	"7.4"	""	110
2014-09-06 08:20:00	12	"94"	1016	"7.4"	""	270
2014-09-06 08:50:00	12	"88"	1016	"7.4"	""	280
2014-09-06 09:20:00	12	"88"	1016	"7.4"	""	280
2014-09-06 09:50:00	13	"72"	1016	"11.1"	""	280
2014-09-06 10:20:00	14	"77"	1016	"11.1"	""	240
2014-09-06 11:20:00	16	"68"	1015	"13"	""	230
2014-09-06 11:50:00	17	"72"	1015	"13"	""	220
2014-09-06 12:20:00	17	"68"	1015	"14.8"	""	230
2014-09-06 12:50:00	15	"72"	1015	"16.7"	""	230
2014-09-06 13:20:00	16	"68"	1014	"14.8"	""	260
2014-09-06 13:50:00	16	"68"	1014	"14.8"	""	260
2014-09-06 14:20:00	16	"72"	1014	"13"	""	270
2014-09-06 14:50:00	16	"72"	1014	"13"	""	280
2014-09-06 15:20:00	17	"63"	1014	"11.1"	""	260
2014-09-06 15:50:00	16	"68"	1013	"7.4"	""	240
2014-09-06 16:20:00	15	"67"	1014	"18.5"	"Rain"	330
2014-09-07 09:20:00	12	"88"	1015	"14.8"	NA	280
2014-09-07 09:50:00	14	"77"	1015	"16.7"	NA	280
2014-09-07 10:20:00	15	"77"	1014	"14.8"	NA	280
2014-09-07 10:50:00	15	"77"	1015	"20.4"	NA	290
2014-09-07 11:20:00	16	"68"	1015	"16.7"	NA	310
2014-09-07 11:50:00	15	"67"	1015	"16.7"	NA	310
2014-09-07 12:20:00	15	"67"	1015	"14.8"	NA	310
2014-09-07 12:50:00	16	"63"	1015	"20.4"	NA	290
2014-09-07 13:20:00	17	"59"	1015	"22.2"	NA	310
2014-09-07 13:50:00	17	"59"	1015	"22.2"	NA	320
2014-09-07 14:20:00	16	"63"	1015	"22.2"	NA	320
2014-09-07 14:50:00	16	"63"	1015	"18.5"	NA	320
2014-09-07 15:20:00	16	"63"	1015	"18.5"	NA	300
2014-09-07 15:50:00	16	"63"	1015	"18.5"	NA	310
2014-09-07 16:20:00	16	"63"	1015	"13"	NA	330
2014-09-07 16:50:00	16	"63"	1014	"16.7"	NA	330
2014-09-07 17:20:00	17	"63"	1014	"16.7"	NA	320
2014-09-07 17:50:00	16	"68"	1015	"11.1"	NA	310
2014-09-07 18:20:00	16	"63"	1015	"16.7"	NA	320
2014-09-07 18:50:00	15	"59"	1015	"25.9"	NA	300
2014-09-07 19:20:00	15	"63"	1015	"14.8"	NA	300
2014-09-07 20:20:00	13	"67"	1016	"13"	NA	300
2014-09-08 06:20:00	11	"76"	1017	"5.6"	NA	300
2014-09-08 06:50:00	12	"77"	1018	"7.4"	NA	250
2014-09-08 07:20:00	11	"82"	1018	"7.4"	NA	290
2014-09-08 07:50:00	12	"77"	1018	"13"	NA	260
2014-09-08 08:20:00	12	"82"	1018	"14.8"	NA	270
2014-09-08 08:50:00	12	"77"	1019	"9.3"	NA	270
2014-09-08 09:20:00	13	"77"	1019	"11.1"	NA	270
2014-09-08 09:50:00	14	"67"	1019	"11.1"	NA	280
2014-09-08 10:20:00	14	"72"	1019	"7.4"	NA	220
2014-09-08 10:50:00	16	"68"	1019	"13"	NA	230
2014-09-08 11:20:00	17	"63"	1019	"11.1"	NA	240
2014-09-08 12:20:00	16	"59"	1019	"9.3"	NA	210
2014-09-08 12:50:00	17	"59"	1019	"13"	NA	220
2014-09-08 13:20:00	17	"63"	1019	"14.8"	NA	230
2014-09-08 13:50:00	18	"59"	1019	"16.7"	NA	240
2014-09-08 14:20:00	17	"68"	1019	"13"	NA	220
2014-09-08 14:50:00	17	"63"	1019	"5.6"	NA	160
2014-09-08 15:20:00	16	"68"	1019	"22.2"	NA	70
2014-09-08 15:50:00	16	"68"	1019	"22.2"	NA	70
2014-09-08 16:20:00	17	"68"	1019	"20.4"	NA	80
2014-09-08 16:50:00	16	"72"	1019	"13"	NA	90
2014-09-08 17:20:00	15	"72"	1020	"13"	NA	110
2014-09-08 17:50:00	15	"72"	1020	"13"	NA	110
2014-09-08 18:20:00	14	"77"	1020	"11.1"	NA	110
2014-09-08 18:50:00	15	"72"	1020	"11.1"	NA	100
2014-09-08 19:20:00	14	"77"	1020	"11.1"	NA	110
2014-09-08 19:50:00	14	"77"	1020	"11.1"	NA	100
2014-09-08 20:20:00	14	"77"	1021	"5.6"	NA	100
2014-09-09 06:20:00	12	"88"	1020	"3.7"	NA	300
2014-09-09 06:50:00	12	"88"	1020	"1.9"	NA	300
2014-09-09 07:20:00	12	"88"	1021	"Calm"	NA	0
2014-09-09 07:50:00	12	"88"	1021	"1.9"	NA	270
2014-09-09 08:20:00	13	"82"	1021	"5.6"	NA	250
2014-09-09 08:50:00	13	"88"	1021	"7.4"	NA	250
2014-09-09 09:50:00	14	"88"	1021	"5.6"	NA	240
2014-09-09 10:20:00	14	"88"	1021	"7.4"	NA	240
2014-09-09 10:50:00	14	"82"	1021	"7.4"	NA	250
2014-09-09 11:20:00	15	"82"	1021	"7.4"	NA	220
2014-09-09 11:50:00	16	"77"	1021	"9.3"	NA	210
2014-09-09 12:20:00	16	"77"	1021	"9.3"	NA	220
2014-09-09 12:50:00	16	"77"	1021	"7.4"	NA	210
2014-09-09 13:20:00	16	"77"	1021	"9.3"	NA	210
2014-09-09 13:50:00	16	"72"	1021	"7.4"	NA	200
2014-09-09 14:20:00	17	"72"	1021	"5.6"	NA	180
2014-09-09 14:50:00	17	"72"	1021	"5.6"	NA	180
2014-09-09 15:20:00	18	"68"	1020	"3.7"	NA	180
2014-09-09 15:50:00	18	"68"	1020	"3.7"	NA	200
2014-09-09 16:20:00	17	"72"	1020	"3.7"	NA	190
2014-09-09 16:50:00	17	"63"	1021	"Calm"	NA	0
2014-09-09 17:20:00	16	"77"	1021	"14.8"	NA	80
2014-09-09 17:50:00	15	"77"	1021	"14.8"	NA	80
2014-09-09 18:20:00	14	"82"	1021	"14.8"	NA	80
2014-09-09 18:50:00	15	"82"	1021	"14.8"	NA	80
2014-09-09 19:20:00	14	"88"	1021	"14.8"	NA	80
2014-09-09 19:50:00	14	"94"	1021	"11.1"	NA	70
2014-09-09 20:20:00	14	"88"	1022	"11.1"	NA	70
2014-09-10 06:20:00	12	"100"	1022	"Calm"	NA	0
2014-09-10 06:50:00	12	"100"	1022	"1.9"	NA	360
2014-09-10 07:20:00	12	"100"	1022	"1.9"	NA	360
2014-09-10 07:50:00	12	"94"	1022	"1.9"	NA	50
2014-09-10 08:20:00	14	"88"	1022	"1.9"	NA	150
2014-09-10 09:20:00	14	"88"	1023	"3.7"	NA	180
2014-09-10 09:50:00	14	"82"	1023	"3.7"	NA	200
2014-09-10 10:20:00	14	"88"	1023	"5.6"	NA	200
2014-09-10 11:20:00	16	"82"	1023	"3.7"	NA	180
2014-09-10 11:50:00	18	"73"	1022	"5.6"	NA	130
2014-09-10 12:50:00	17	"77"	1022	"11.1"	NA	80
2014-09-10 13:20:00	18	"73"	1022	"14.8"	NA	80
2014-09-10 13:50:00	18	"68"	1022	"14.8"	NA	80
2014-09-10 14:20:00	17	"72"	1022	"14.8"	NA	70
2014-09-10 14:50:00	18	"68"	1022	"14.8"	NA	70
2014-09-10 15:20:00	18	"64"	1022	"14.8"	NA	80
2014-09-10 15:50:00	18	"64"	1022	"16.7"	NA	80
2014-09-10 16:20:00	17	"68"	1021	"16.7"	NA	70
2014-09-10 16:50:00	17	"77"	1021	"18.5"	NA	80
2014-09-10 17:20:00	16	"77"	1021	"18.5"	NA	80
2014-09-10 17:50:00	16	"77"	1021	"18.5"	NA	80
2014-09-10 18:20:00	15	"82"	1021	"18.5"	NA	80
2014-09-10 18:50:00	15	"88"	1021	"16.7"	NA	80
2014-09-10 19:20:00	14	"94"	1022	"13.0"	NA	80
2014-09-10 19:50:00	14	"88"	1022	"14.8"	NA	80
2014-09-10 20:20:00	14	"88"	1022	"9.3"	NA	70
2014-09-11 06:20:00	13	"94"	1022	"1.9"	NA	320
2014-09-11 06:50:00	13	"94"	1022	"5.6"	NA	300
2014-09-11 07:20:00	13	"94"	1022	"3.7"	NA	290
2014-09-11 07:50:00	13	"94"	1022	"1.9"	NA	290
2014-09-11 08:20:00	13	"94"	1022	"1.9"	NA	270
2014-09-11 08:50:00	13	"100"	1022	"3.7"	NA	150
2014-09-11 09:20:00	14	"94"	1023	"7.4"	NA	240
2014-09-11 09:50:00	10	"94"	1023	"5.6"	NA	210
2014-09-11 10:20:00	13	"94"	1023	"7.4"	NA	180
2014-09-11 10:50:00	13	"94"	1023	"3.7"	NA	200
2014-09-11 11:20:00	14	"94"	1023	"3.7"	NA	190
2014-09-11 12:20:00	14	"94"	1023	"3.7"	NA	240
2014-09-11 12:50:00	15	"88"	1023	"1.9"	NA	230
2014-09-11 13:20:00	15	"88"	1023	"5.6"	NA	280
2014-09-11 13:50:00	15	"88"	1023	"7.4"	NA	250
2014-09-11 14:20:00	16	"88"	1023	"3.7"	NA	200
2014-09-11 14:50:00	17	"88"	1023	"5.6"	NA	190
2014-09-11 15:50:00	17	"82"	1023	"9.3"	NA	110
2014-09-11 16:20:00	18	"83"	1023	"13"	NA	80
2014-09-11 16:50:00	17	"82"	1023	"14.8"	NA	80
2014-09-11 17:20:00	16	"82"	1023	"14.8"	NA	60
2014-09-11 17:50:00	16	"82"	1023	"14.8"	NA	70
2014-09-11 18:20:00	16	"82"	1023	"13"	NA	80
2014-09-11 18:50:00	15	"88"	1023	"13"	NA	70
2014-09-11 19:20:00	15	"88"	1023	"14.8"	NA	70
2014-09-11 19:50:00	13	"94"	1024	"13"	NA	80
2014-09-11 20:20:00	14	"88"	1024	"11.1"	NA	70
2014-09-12 06:20:00	13	"88"	1025	"7.4"	NA	50
2014-09-12 06:50:00	13	"94"	1025	"1.9"	NA	30
2014-09-12 07:20:00	13	"94"	1025	"Calm"	NA	0
2014-09-12 07:50:00	13	"94"	1025	"Calm"	NA	0
2014-09-12 08:20:00	13	"94"	1025	"7.4"	NA	80
2014-09-12 08:50:00	14	"94"	1026	"5.6"	NA	60
2014-09-12 09:20:00	14	"94"	1026	"7.4"	NA	110
2014-09-12 09:50:00	14	"88"	1026	"3.7"	NA	80
2014-09-12 10:20:00	15	"82"	1026	"3.7"	NA	40
2014-09-12 10:50:00	14	"82"	1026	"1.9"	NA	60
2014-09-12 11:20:00	14	"82"	1026	"5.6"	NA	110
2014-09-12 11:50:00	15	"82"	1026	"7.4"	NA	140
2014-09-12 12:20:00	16	"82"	1026	"7.4"	NA	160
2014-09-12 12:50:00	16	"77"	1026	"5.6"	NA	200
2014-09-12 13:50:00	16	"82"	1026	"5.6"	NA	180
2014-09-12 14:20:00	18	"77"	1026	"5.6"	NA	170
2014-09-12 14:50:00	16	"82"	1025	"3.7"	NA	190
2014-09-12 15:20:00	18	"77"	1025	"3.7"	NA	220
2014-09-12 15:50:00	17	"82"	1025	"7.4"	NA	120
2014-09-12 16:20:00	17	"82"	1025	"5.6"	NA	120
2014-09-12 16:50:00	16	"88"	1025	"11.1"	NA	100
2014-09-12 17:20:00	17	"82"	1025	"11.1"	NA	90
2014-09-12 18:20:00	14	"88"	1025	"13.0"	NA	80
2014-09-12 19:20:00	14	"94"	1025	"13.0"	NA	70
2014-09-12 19:50:00	13	"94"	1026	"9.3"	NA	80
2014-09-12 20:20:00	12	"100"	1026	"3.7"	NA	70
2014-09-13 08:20:00	12	"100"	1028	"5.6"	NA	270
2014-09-13 08:50:00	13	"100"	1028	"1.9"	NA	310
2014-09-13 09:20:00	14	"94"	1028	"3.7"	NA	240
2014-09-13 09:50:00	13	"94"	1028	"5.6"	NA	200
2014-09-13 10:20:00	14	"94"	1029	"3.7"	NA	210
2014-09-13 10:50:00	14	"100"	1029	"3.7"	NA	180
2014-09-13 11:20:00	15	"94"	1029	"1.9"	NA	160
2014-09-13 11:50:00	15	"94"	1029	"1.9"	NA	140
2014-09-13 12:20:00	16	"88"	1029	"5.6"	NA	120
2014-09-13 12:50:00	16	"94"	1029	"11.1"	NA	100
2014-09-13 13:20:00	17	"88"	1029	"11.1"	NA	110
2014-09-13 13:50:00	18	"83"	1029	"11.1"	NA	110
2014-09-13 14:20:00	18	"83"	1029	"9.3"	NA	100
2014-09-13 14:50:00	18	"77"	1029	"9.3"	NA	100
2014-09-13 15:20:00	18	"77"	1029	"13"	NA	90
2014-09-13 15:50:00	17	"82"	1029	"16.7"	NA	80
2014-09-13 16:20:00	16	"88"	1029	"14.8"	NA	80
2014-09-14 08:50:00	15	"77"	1029	"3.7"	NA	60
2014-09-14 09:20:00	14	"77"	1029	"5.6"	NA	80
2014-09-14 09:50:00	15	"77"	1029	"9.3"	NA	90
2014-09-14 10:20:00	14	"77"	1029	"9.3"	NA	80
2014-09-14 10:50:00	14	"77"	1029	"9.3"	NA	70
2014-09-14 11:20:00	15	"72"	1029	"5.6"	NA	60
2014-09-14 11:50:00	14	"77"	1029	"9.3"	NA	90
2014-09-14 12:20:00	15	"72"	1029	"13"	NA	90
2014-09-14 12:50:00	16	"77"	1029	"14.8"	NA	80
2014-09-14 13:20:00	14	"77"	1029	"14.8"	NA	80
2014-09-14 13:50:00	17	"77"	1028	"16.7"	NA	80
2014-09-14 14:20:00	17	"77"	1028	"20.4"	NA	80
2014-09-14 14:50:00	16	"82"	1028	"22.2"	NA	90
2014-09-14 15:20:00	15	"88"	1028	"20.4"	NA	80
2014-09-14 15:50:00	16	"82"	1028	"18.5"	NA	80
2014-09-14 16:20:00	15	"88"	1027	"20.4"	NA	90
2014-09-14 16:50:00	15	"94"	1027	"20.4"	NA	80
2014-09-14 17:20:00	14	"94"	1027	"16.7"	NA	80
2014-09-14 17:50:00	15	"94"	1027	"18.5"	NA	80
2014-09-14 18:20:00	14	"94"	1027	"16.7"	NA	80
2014-09-14 18:50:00	15	"88"	1027	"14.8"	NA	80
2014-09-14 19:20:00	15	"88"	1027	"16.7"	NA	80
2014-09-14 19:50:00	14	"88"	1027	"13"	NA	80
2014-09-14 20:20:00	14	"88"	1027	"16.7"	NA	80
2014-09-15 06:20:00	14	"88"	1024	"13"	""	30
2014-09-15 06:50:00	14	"88"	1024	"11.1"	""	40
2014-09-15 07:20:00	14	"88"	1024	"13"	""	40
2014-09-15 07:50:00	14	"94"	1024	"11.1"	""	50
2014-09-15 08:20:00	14	"94"	1024	"14.8"	""	70
2014-09-15 08:50:00	15	"88"	1024	"16.7"	""	50
2014-09-15 09:20:00	14	"88"	1024	"14.8"	""	70
2014-09-15 09:50:00	15	"88"	1023	"14.8"	""	60
